product_id,product_name,category,product_url,image_id,image_position,image_url,original_alt,alt_exists,crawl_date
1001493094,[넛츠그린] 100% 땅콩버터 2종 (택1),bakery,https://www.kurly.com/goods/1001493094,64,2,https://product-image.kurly.com/hdims/resize/%3E1010x/quality/90/src/product/image/882cb71d-ca38-42c2-9bd7-08457d85c4c4.jpg,,0,2026-09-25T20:07:26+09:00
1000352096,[파스키에] 슬라이스 브리오슈 500g,bakery,https://www.kurly.com/goods/1000352096,65,1,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/d1ca59f4-c7e5-4630-9e6a-2bcb3cbc101b.jpg,상품-대표-이미지 1,1,2026-09-25T20:07:35+09:00
1000352096,[파스키에] 슬라이스 브리오슈 500g,bakery,https://www.kurly.com/goods/1000352096,66,2,https://img-cf.kurly.com/hdims/resize/%3E1010x/quality/90/src/shop/data/goodsview/20231221/gv30000788020_1.jpg,,0,2026-09-25T20:07:35+09:00
1002202568,[넛츠그린] 짜먹는 무가당 땅콩버터 스틱 280g,bakery,https://www.kurly.com/goods/1002202568,67,1,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/7d87af82-c157-458b-be26-cc6e7f25c45e.jpg,상품-대표-이미지 1,1,2026-09-25T20:07:45+09:00
1002202568,[넛츠그린] 짜먹는 무가당 땅콩버터 스틱 280g,bakery,https://www.kurly.com/goods/1002202568,68,2,https://product-image.kurly.com/hdims/resize/%3E1010x/quality/90/src/product/image/81d498fa-cc35-4347-920c-cb53112871d9.jpg,,0,2026-09-25T20:07:45+09:00
1000870987,[하트티라미수] 티라미수 5종 (택1),bakery,https://www.kurly.com/goods/1000870987,69,1,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/0ed7db67-b3c8-4974-9e1c-e75d66327452.jpg,상품-대표-이미지 1,1,2026-09-25T20:07:55+09:00
1000870987,[하트티라미수] 티라미수 5종 (택1),bakery,https://www.kurly.com/goods/1000870987,70,2,https://product-image.kurly.com/hdims/resize/%3E1010x/quality/90/src/product/image/468de64c-d931-4e44-8ba9-d048595b50f3.jpg,pc_Holiday-Edition_24_01.jpg,1,2026-09-25T20:07:55+09:00
5138995,[타쿠미야] 고급생식빵 788g,bakery,https://www.kurly.com/goods/5138995,71,1,https://img-cf.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/shop/data/goods/1654595710848l0.jpg,상품-대표-이미지 1,1,2026-09-25T20:08:41+09:00
5138995,[타쿠미야] 고급생식빵 788g,bakery,https://www.kurly.com/goods/5138995,72,2,https://img-cf.kurly.com/hdims/resize/%3E1010x/quality/90/src/shop/data/goodsview/20220607/gv00000323978_1.jpg,,0,2026-09-25T20:08:41+09:00
5040946,[파스키에] 마카롱 (13gX 12개입),bakery,https://www.kurly.com/goods/5040946,73,1,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/27af2bfd-884e-40d1-8984-16960bbe9122.jpg,상품-대표-이미지 1,1,2026-09-25T20:08:53+09:00
5040946,[파스키에] 마카롱 (13gX 12개입),bakery,https://www.kurly.com/goods/5040946,74,2,https://img-cf.kurly.com/hdims/resize/%3E1010x/quality/90/src/shop/data/goodsview/20230131/gv40000062115_1.jpg,,0,2026-09-25T20:08:53+09:00
5128440,[밀도] 호밀잡곡식빵 480g,bakery,https://www.kurly.com/goods/5128440,75,1,https://img-cf.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/shop/data/goods/1655971380583l0.jpg,상품-대표-이미지 1,1,2026-09-25T20:09:03+09:00
5128440,[밀도] 호밀잡곡식빵 480g,bakery,https://www.kurly.com/goods/5128440,76,2,https://img-cf.kurly.com/hdims/resize/%3E1010x/quality/90/src/shop/data/goodsview/20220623/gv00000330156_1.jpg,,0,2026-09-25T20:09:03+09:00
1001737665,[조선델리] 조선호텔 블랙포레스트 케이크 900g,bakery,https://www.kurly.com/goods/1001737665,77,1,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/eda85237-2334-40fe-bf8c-c17737b9fc99.jpg,상품-대표-이미지 1,1,2026-09-25T20:09:13+09:00
1001737665,[조선델리] 조선호텔 블랙포레스트 케이크 900g,bakery,https://www.kurly.com/goods/1001737665,78,2,https://product-image.kurly.com/hdims/resize/%3E1010x/quality/90/src/product/image/258cfe9b-6f2c-47fc-8ed6-6243270e18e5.jpg,,0,2026-09-25T20:09:13+09:00
1000220024,[그녀의빵공장] 햄치즈 야채 모닝빵 (35g X 6개),bakery,https://www.kurly.com/goods/1000220024,79,1,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/6ff75e9c-437d-4341-ba64-d1a046c1f456.jpg,상품-대표-이미지 1,1,2026-09-25T20:09:24+09:00
1000220024,[그녀의빵공장] 햄치즈 야채 모닝빵 (35g X 6개),bakery,https://www.kurly.com/goods/1000220024,80,2,https://img-cf.kurly.com/hdims/resize/%3E1010x/quality/90/src/shop/data/goodsview/20230808/gv00000715531_1.jpg,,0,2026-09-25T20:09:24+09:00
1001194675,[마이노멀] 100% 무가당 땅콩버터 250g 2종 (택1),bakery,https://www.kurly.com/goods/1001194675,81,1,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/5c6671bc-c23b-4daa-8c2b-4b5fefeea07e.jpg,상품-대표-이미지 1,1,2026-09-25T20:09:36+09:00
1001194675,[마이노멀] 100% 무가당 땅콩버터 250g 2종 (택1),bakery,https://www.kurly.com/goods/1001194675,82,2,https://product-image.kurly.com/hdims/resize/%3E1010x/quality/90/src/product/image/1a39eec8-a047-48b3-8146-bd4504e2af2d.jpg,,0,2026-09-25T20:09:36+09:00
1000128336,[타르틴베이커리] 월넛 하프 500g,bakery,https://www.kurly.com/goods/1000128336,83,1,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/359e95a9-0960-43c4-8f14-8b9c0b209401.jpg,상품-대표-이미지 1,1,2026-09-25T20:09:46+09:00
1000128336,[타르틴베이커리] 월넛 하프 500g,bakery,https://www.kurly.com/goods/1000128336,84,2,https://img-cf.kurly.com/hdims/resize/%3E1010x/quality/90/src/shop/data/goodsview/20230210/gv40000489194_1.jpg,,0,2026-09-25T20:09:46+09:00
1000400055,[널담] 뚱카롱 2종 (50g X 8개) (택1),bakery,https://www.kurly.com/goods/1000400055,85,1,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/05544c2c-39c0-4e08-99ac-12cb52677918.jpg,상품-대표-이미지 1,1,2026-09-25T20:09:56+09:00
1000400055,[널담] 뚱카롱 2종 (50g X 8개) (택1),bakery,https://www.kurly.com/goods/1000400055,86,2,https://img-cf.kurly.com/hdims/resize/%3E1010x/quality/90/src/shop/data/goodsview/20240215/gv20000800985_1.jpg,,0,2026-09-25T20:09:56+09:00
1000528793,[훕훕베이글] 유기농 베이글 2종 (115g X 5개) (냉동) (택1),bakery,https://www.kurly.com/goods/1000528793,87,1,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/521b15d7-61f5-4d89-b2fd-7d60e8a50c21.jpg,상품-대표-이미지 1,1,2026-09-25T20:10:05+09:00
1000528793,[훕훕베이글] 유기농 베이글 2종 (115g X 5개) (냉동) (택1),bakery,https://www.kurly.com/goods/1000528793,88,2,https://img-cf.kurly.com/hdims/resize/%3E1010x/quality/90/src/shop/data/goodsview/20240430/gv30000853429_1.jpg,,0,2026-09-25T20:10:05+09:00
5057085,[선물세트] PNB 미니초코파이 선물세트,bakery,https://www.kurly.com/goods/5057085,89,1,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/a5a66dc1-d9c2-4bc5-9ba8-e20ab0ee73e8.jpg,상품-대표-이미지 1,1,2026-09-25T20:10:15+09:00
