product_id,product_name,category,product_url,image_id,image_position,image_url,original_alt,alt_exists,crawl_date
5134096,[KF365] 밥상의 진미 쌀 10kg,fruits_nuts_rice,https://www.kurly.com/goods/5134096,37,1,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/fcd2c219-b2a2-400c-bba1-7374ee8e8476.jpg,상품-대표-이미지 1,1,2026-09-22T23:04:41+09:00
5134096,[KF365] 밥상의 진미 쌀 10kg,fruits_nuts_rice,https://www.kurly.com/goods/5134096,38,2,https://img-cf.kurly.com/hdims/resize/%3E1010x/quality/90/src/shop/data/goodsview/20230405/gv00000668017_1.jpg,,0,2026-09-22T23:04:41+09:00
1000030900,[정미소] 비단쌀 4kg (26년 햅쌀),fruits_nuts_rice,https://www.kurly.com/goods/1000030900,39,1,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/403ca72b-34da-41d9-b269-1642ae18ff10.jpg,상품-대표-이미지 1,1,2026-09-22T23:04:51+09:00
1000030900,[정미소] 비단쌀 4kg (26년 햅쌀),fruits_nuts_rice,https://www.kurly.com/goods/1000030900,40,2,https://img-cf.kurly.com/hdims/resize/%3E1010x/quality/90/src/shop/data/goodsview/20220829/gv00000417260_1.jpg,,0,2026-09-22T23:04:51+09:00
1000973922,[KF365] 기본에 충실한 하루견과(20g*14봉),fruits_nuts_rice,https://www.kurly.com/goods/1000973922,41,1,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/b0f29bac-9865-496d-b5ad-2d657ba4e8be.jpg,상품-대표-이미지 1,1,2026-09-22T23:05:01+09:00
1000973922,[KF365] 기본에 충실한 하루견과(20g*14봉),fruits_nuts_rice,https://www.kurly.com/goods/1000973922,42,2,https://product-image.kurly.com/hdims/resize/%3E1010x/quality/90/src/product/image/381c57a6-60a2-45f6-8900-bd868c9e2b37.jpg,pc_samjin_241209_01.jpg,1,2026-09-22T23:05:01+09:00
5048547,대왕님표여주쌀(진상) 10kg,fruits_nuts_rice,https://www.kurly.com/goods/5048547,43,1,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/a7d79485-870b-46fb-953f-8b5433878c80.jpg,상품-대표-이미지 1,1,2026-09-22T23:05:12+09:00
5048547,대왕님표여주쌀(진상) 10kg,fruits_nuts_rice,https://www.kurly.com/goods/5048547,44,2,https://img-cf.kurly.com/hdims/resize/%3E1010x/quality/90/src/shop/data/goodsview/20230927/gv10000245362_1.jpg,,0,2026-09-22T23:05:12+09:00
5070409,달보드레쌀 4kg (26년 햅쌀),fruits_nuts_rice,https://www.kurly.com/goods/5070409,45,1,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/c28c1422-0381-4edd-b561-63c801c3d34c.jpg,상품-대표-이미지 1,1,2026-09-22T23:05:23+09:00
5070409,달보드레쌀 4kg (26년 햅쌀),fruits_nuts_rice,https://www.kurly.com/goods/5070409,46,2,https://img-cf.kurly.com/hdims/resize/%3E1010x/quality/90/src/shop/data/goodsview/20210507/gv00000180811_1.jpg,,0,2026-09-22T23:05:23+09:00
1000122762,"세척홍로""햇""사과 1.4kg (6~7입)",fruits_nuts_rice,https://www.kurly.com/goods/1000122762,47,1,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/30b30de4-14f7-438a-844d-604b5a2acde9.jpg,상품-대표-이미지 1,1,2026-09-22T23:05:33+09:00
1000122762,"세척홍로""햇""사과 1.4kg (6~7입)",fruits_nuts_rice,https://www.kurly.com/goods/1000122762,48,2,https://product-image.kurly.com/hdims/resize/%3E1010x/quality/90/src/product/image/33911057-a08a-40e7-851d-1a0450576754.jpg,,0,2026-09-22T23:05:33+09:00
1000118138,백진주 쌀 4kg,fruits_nuts_rice,https://www.kurly.com/goods/1000118138,49,1,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/abdafa84-f1a6-4416-8241-a827ec6278ac.jpg,상품-대표-이미지 1,1,2026-09-22T23:05:43+09:00
1000118138,백진주 쌀 4kg,fruits_nuts_rice,https://www.kurly.com/goods/1000118138,50,2,https://product-image.kurly.com/hdims/resize/%3E1010x/quality/90/src/product/image/fcbcd37f-ac06-4fa7-ba2f-c70de3089c49.jpg,,0,2026-09-22T23:05:43+09:00
1000102438,[선물세트] 유명산지 사과세트 3.8kg (14~15입),fruits_nuts_rice,https://www.kurly.com/goods/1000102438,51,1,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/a24d1b72-3c74-43c6-a020-688140d3ae8d.jpg,상품-대표-이미지 1,1,2026-09-22T23:05:52+09:00
1000102438,[선물세트] 유명산지 사과세트 3.8kg (14~15입),fruits_nuts_rice,https://www.kurly.com/goods/1000102438,52,2,https://img-cf.kurly.com/hdims/resize/%3E1010x/quality/90/src/shop/data/goodsview/20221225/gv00000470400_1.jpg,,0,2026-09-22T23:05:52+09:00
5035954,[자연원] 냉동 유기농 블루베리 700g (미국산),fruits_nuts_rice,https://www.kurly.com/goods/5035954,53,1,https://img-cf.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/shop/data/goods/1653037727503l0.jpeg,상품-대표-이미지 1,1,2026-09-22T23:06:03+09:00
5035954,[자연원] 냉동 유기농 블루베리 700g (미국산),fruits_nuts_rice,https://www.kurly.com/goods/5035954,54,2,https://img-cf.kurly.com/hdims/resize/%3E1010x/quality/90/src/shop/data/goodsview/20190411/gv00000047299_1.jpg,,0,2026-09-22T23:06:03+09:00
